QKEY,INTERVIEW_START_W144,INTERVIEW_END_W144,DEVICE_TYPE_W144,LANG_W144,XRAND_FB_IG_W144,SMUSE_a_W144,SMUSE_c_W144,SMUSE_d_W144,SMUSE_i_W144,SMUSE2_a_W144,SMUSE2_c_W144,SMUSE2_d_W144,SMUSE2_i_W144,SOCIALNEWS2_a_W144,SOCIALNEWS2_c_W144,SOCIALNEWS2_d_W144,SOCIALNEWS2_i_W144,DOV_USE4_W144,DOV_ASKFB_W144,DOV_ASKIG_W144,FBWHY_a_W144,FBWHY_b_W144,FBWHY_c_W144,FBWHY_d_W144,FBWHY_e_W144,FBWHY_f_W144,FBWHY_g_W144,FBDEMOCRACY_W144,FBSOURCE_a_W144,FBSOURCE_b_W144,FBSOURCE_c_W144,FBSOURCE_d_W144,FBSOURCE_e_W144,FBTYPE_a_W144,FBTYPE_b_W144,FBTYPE_c_W144,FBTYPE_d_W144,FBACC_W144,FBINFLUENCE_W144,FBELSE_W144,FBWORN_W144,FBHARASS_W144,FBSHARE_W144,FBSHAREPOL_W144,FBWHYSP_a_W144,FBWHYSP_b_W144,FBWHYSP_c_W144,FBWHYSP_d_W144,FBWHYNTSP_a_W144,FBWHYNTSP_b_W144,FBWHYNTSP_c_W144,FBWHYNTSP_d_W144,FBSEEPOL_W144,FBPOLIDEO_W144,FBFREEEXP_W144,IGWHY_a_W144,IGWHY_b_W144,IGWHY_c_W144,IGWHY_d_W144,IGWHY_e_W144,IGWHY_f_W144,IGWHY_g_W144,IGDEMOCRACY_W144,IGSOURCE_a_W144,IGSOURCE_b_W144,IGSOURCE_c_W144,IGSOURCE_d_W144,IGSOURCE_e_W144,IGTYPE_a_W144,IGTYPE_b_W144,IGTYPE_c_W144,IGTYPE_d_W144,IGACC_W144,IGINFLUENCE_W144,IGELSE_W144,IGWORN_W144,IGHARASS_W144,IGSHARE_W144,IGSHAREPOL_W144,IGWHYSP_a_W144,IGWHYSP_b_W144,IGWHYSP_c_W144,IGWHYSP_d_W144,IGWHYNTSP_a_W144,IGWHYNTSP_b_W144,IGWHYNTSP_c_W144,IGWHYNTSP_d_W144,IGSEEPOL_W144,IGPOLIDEO_W144,IGFREEEXP_W144,XTWHY_a_W144,XTWHY_b_W144,XTWHY_c_W144,XTWHY_d_W144,XTWHY_e_W144,XTWHY_f_W144,XTWHY_g_W144,XTDEMOCRACY_W144,XTSOURCE_a_W144,XTSOURCE_b_W144,XTSOURCE_c_W144,XTSOURCE_d_W144,XTSOURCE_e_W144,XTTYPE_a_W144,XTTYPE_b_W144,XTTYPE_c_W144,XTTYPE_d_W144,XTACC_W144,XTINFLUENCE_W144,XTELSE_W144,XTWORN_W144,XTHARASS_W144,XTSHARE_W144,XTSHAREPOL_W144,XTWHYSP_a_W144,XTWHYSP_b_W144,XTWHYSP_c_W144,XTWHYSP_d_W144,XTWHYNTSP_a_W144,XTWHYNTSP_b_W144,XTWHYNTSP_c_W144,XTWHYNTSP_d_W144,XTSEEPOL_W144,XTPOLIDEO_W144,XTFREEEXP_W144,TTWHY_a_W144,TTWHY_b_W144,TTWHY_c_W144,TTWHY_d_W144,TTWHY_e_W144,TTWHY_f_W144,TTWHY_g_W144,TTDEMOCRACY_W144,TTSOURCE_a_W144,TTSOURCE_b_W144,TTSOURCE_c_W144,TTSOURCE_d_W144,TTSOURCE_e_W144,TTTYPE_a_W144,TTTYPE_b_W144,TTTYPE_c_W144,TTTYPE_d_W144,TTACC_W144,TTINFLUENCE_W144,TTELSE_W144,TTWORN_W144,TTHARASS_W144,TTSHARE_W144,TTSHAREPOL_W144,TTWHYSP_a_W144,TTWHYSP_b_W144,TTWHYSP_c_W144,TTWHYSP_d_W144,TTWHYNTSP_a_W144,TTWHYNTSP_b_W144,TTWHYNTSP_c_W144,TTWHYNTSP_d_W144,TTSEEPOL_W144,TTPOLIDEO_W144,TTFREEEXP_W144,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W144,WEIGHT_W144_FB,WEIGHT_W144_IG,WEIGHT_W144_XT,WEIGHT_W144_TT
2.01801E+11,2024-03-20T08:58:21Z,2024-03-20T09:17:42Z,2,1,2,1,2,2,2,2,,,,1,,,,0,1,0,1,3,3,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,3,3,1,1,5,,,,,2,2,1,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,3,2,3,2,2,,4,1,1,3,1,1,1,1,2,1,,1,1,1,4,2,2,1,2,0.8249020571944805,0.8249020571944805,,,
2.01801E+11,2024-03-23T13:09:13Z,2024-03-23T13:09:42Z,2,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,2,2,3,1,2,,1,1,1,1,1,7,,4,5,2,,2,3,2,2,3,2,2,1,2.814165157279924,,,,
2.01801E+11,2024-03-22T18:33:35Z,2024-03-22T18:33:51Z,2,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,2,2,1,5,2,,1,1,1,1,3,12,,3,5,2,,2,3,1,2,3,1,1,1,0.3322227809315605,,,,
2.01801E+11,2024-03-21T11:11:06Z,2024-03-21T11:18:54Z,2,1,2,1,2,1,1,6,,6,1,2,,2,2,0,1,1,3,3,3,3,3,3,1,3,,,,,,2,2,1,2,,,,,3,1,5,,,,,3,1,1,3,5,,1,3,3,3,2,3,3,3,3,,,,,,2,2,2,2,,,,,3,1,4,3,3,3,3,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,3,3,1,3,,,,,,1,1,1,2,,,,,3,1,5,,,,,3,1,1,3,4,3,1,2,2,3,3,2,2,2,4,2,,1,1,1,1,2,12,,3,6,1,,1,1,1,6,1,1,2,2,0.8086249565165418,0.8086249565165418,0.8086249565165418,,0.8086249565165418
2.01801E+11,2024-03-19T20:52:26Z,2024-03-19T20:54:36Z,2,1,1,1,2,2,2,2,,,,2,,,,0,1,0,3,3,3,3,1,2,3,3,,,,,,2,1,1,2,,,,,1,1,5,,,,,2,3,1,3,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,3,2,2,3,2,,1,1,1,1,4,1,2,1,6,1,,1,2,1,1,3,1,2,1,0.6726633908096304,0.6726633908096304,,,
2.01801E+11,2024-03-19T19:56:29Z,2024-03-19T19:56:45Z,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,4,1,1,6,2,,1,1,1,1,1,1,2,1,5,1,,1,2,1,4,3,2,1,2,0.3869476893098608,,,,
2.01801E+11,2024-03-22T08:09:04Z,2024-03-22T08:14:20Z,2,1,1,2,2,1,2,,,3,,,,1,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,1,2,2,3,2,2,2,2,2,1,1,2,1,2,3,2,2,4,99,2,,,,,,,,,,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,3,2,1,5,2,,1,1,1,1,3,12,,3,6,2,,2,4,2,6,4,1,2,2,0.4366635346759868,,0.4366635346759868,,
2.01801E+11,2024-03-19T15:46:18Z,2024-03-19T15:59:23Z,2,1,2,1,1,2,2,6,4,,,2,2,,,0,1,0,3,2,3,3,1,2,3,1,,,,,,2,1,1,2,,,,,2,1,4,3,3,3,2,,,,,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,2,2,2,1,,,,,,2,1,1,2,,,,,2,1,4,3,3,3,2,,,,,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,4,1,1,5,2,,1,1,1,1,1,1,1,1,5,1,,1,1,1,9,2,2,2,3,0.5068062591699591,0.5068062591699591,,0.5068062591699591,
2.01801E+11,2024-03-23T12:25:53Z,2024-03-23T12:28:20Z,2,1,1,2,2,1,2,,,2,,,,2,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,1,1,2,3,,,,,,1,2,1,2,,,,,2,1,5,,,,,1,1,1,2,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,2,2,1,5,2,,1,1,1,1,1,1,1,1,2,4,2,2,3,1,9,3,2,1,3,0.6431766099623109,,0.6431766099623109,,
2.01801E+11,2024-03-20T10:01:15Z,2024-03-20T10:05:24Z,2,1,1,1,1,1,2,2,1,4,,1,1,2,,0,1,1,1,2,1,2,1,1,1,3,1,2,2,2,1,1,1,2,2,1,99,1,2,1,1,1,2,3,2,2,,,,,3,1,1,3,2,2,2,2,2,3,2,,,,,,1,1,2,2,,,,,2,1,3,2,3,1,1,,,,,4,2,1,2,3,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,3,2,2,2,1,4,2,2,1,2,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,2,2,1,5,2,,1,1,1,1,1,12,,3,5,1,,1,1,1,9,1,1,1,3,0.26784997714340164,0.26784997714340164,0.26784997714340164,0.26784997714340164,
2.01801E+11,2024-03-20T15:28:14Z,2024-03-20T15:33:28Z,1,1,2,1,2,2,2,2,,,,2,,,,0,1,0,3,3,3,2,1,2,2,3,,,,,,1,2,1,2,,,,,2,1,5,,,,,2,1,3,3,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,3,1,1,5,2,,1,1,1,1,1,1,1,1,2,1,,1,1,1,7,2,2,1,2,0.5109812615886329,0.5109812615886329,,,
2.01801E+11,2024-03-19T18:12:59Z,2024-03-19T18:17:58Z,1,1,1,1,2,1,2,2,,3,,2,,2,,0,1,1,3,3,3,1,1,1,3,1,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,3,2,1,3,3,2,2,1,2,3,1,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,4,2,1,6,2,,4,1,1,4,5,1,1,1,2,1,,1,1,1,6,2,2,2,2,1.1949906775623838,1.1949906775623838,1.1949906775623838,,
2.01801E+11,2024-03-20T07:41:57Z,2024-03-20T07:46:54Z,1,1,1,1,2,1,1,2,,4,2,1,,2,2,0,1,1,2,3,3,2,1,2,3,3,1,2,2,2,2,1,1,1,1,2,2,3,2,2,1,5,,,,,1,1,1,1,4,4,2,3,3,3,3,2,3,3,3,,,,,,2,2,2,2,,,,,3,1,5,,,,,1,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,3,3,2,3,,,,,,1,1,1,1,,,,,3,1,5,,,,,1,1,1,1,4,4,2,1,2,3,2,2,2,2,3,2,,1,1,1,1,4,1,1,1,5,1,,1,1,3,4,2,1,2,1,3.5568720144413635,3.5568720144413635,3.5568720144413635,,3.5568720144413635
2.01801E+11,2024-03-19T19:34:51Z,2024-03-19T19:35:51Z,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,2,1,1,6,2,,1,1,1,1,1,1,1,1,2,3,2,2,3,1,9,3,2,1,2,0.6191523871229421,,,,
2.01801E+11,2024-03-18T17:04:04Z,2024-03-18T17:09:47Z,1,1,1,1,1,2,2,1,4,,,1,2,,,0,1,0,2,2,3,2,1,2,3,1,1,1,1,2,1,1,1,1,1,3,1,3,3,2,1,5,,,,,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,1,3,1,,,,,,2,2,2,2,,,,,1,1,5,,,,,2,2,2,2,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,2,1,1,6,2,,4,3,5,4,1,1,1,1,1,1,,1,1,1,9,1,1,1,3,0.46558993347928956,0.46558993347928956,,0.46558993347928956,
2.01801E+11,2024-03-19T16:02:13Z,2024-03-19T16:11:41Z,2,1,2,1,2,2,1,4,,,4,2,,,2,0,1,0,3,3,3,2,1,1,3,2,,,,,,1,1,1,1,,,,,1,1,5,,,,,1,1,1,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,2,3,2,2,,,,,,2,2,2,2,,,,,1,2,,,,,,,,,,3,4,1,1,2,3,1,4,2,2,3,2,,1,1,1,1,5,1,1,1,3,3,2,2,3,1,2,3,2,1,2,0.4677787489997583,0.4677787489997583,,,0.4677787489997583
2.01801E+11,2024-03-19T15:42:37Z,2024-03-19T15:44:45Z,1,1,1,2,2,1,2,,,3,,,,2,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2,2,3,3,3,,,,,,1,2,1,2,,,,,3,1,5,,,,,3,2,2,3,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,2,1,1,6,2,,1,1,1,1,1,1,2,1,3,3,2,2,4,1,5,4,1,1,2,0.44127319938478404,,0.44127319938478404,,
2.01801E+11,2024-03-19T17:08:59Z,2024-03-19T17:13:48Z,2,1,1,1,2,1,2,2,,4,,2,,2,,0,1,1,3,3,3,2,1,2,3,3,,,,,,1,1,1,2,,,,,3,1,5,,,,,3,3,2,3,4,3,1,3,3,3,3,1,2,3,3,,,,,,2,2,2,2,,,,,3,2,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,3,2,1,5,2,,1,1,1,1,2,3,2,4,5,1,,1,2,1,6,3,1,1,2,0.40132552720521664,0.40132552720521664,0.40132552720521664,,
2.01801E+11,2024-03-19T17:38:24Z,2024-03-19T17:45:54Z,2,1,2,1,2,2,2,2,,,,1,,,,0,1,0,2,2,3,1,1,3,3,2,1,1,2,2,2,1,1,1,2,3,1,1,2,2,1,4,2,1,3,1,,,,,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,3,2,2,4,2,,1,1,1,1,1,1,1,1,4,1,,1,1,1,9,1,2,2,3,1.479803779708966,1.479803779708966,,,
2.01801E+11,2024-03-19T16:08:59Z,2024-03-19T16:11:33Z,1,1,2,2,1,2,1,,4,,1,,2,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,3,3,3,1,,,,,,1,1,1,1,,,,,3,2,,,,,,,,,,3,3,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,4,2,2,3,3,2,,,,,,,,,,4,3,1,1,2,3,2,2,1,1,5,2,,1,1,1,1,6,9,,3,6,1,,1,1,1,9,2,1,2,3,0.3353826829297805,,,0.3353826829297805,0.3353826829297805
2.01801E+11,2024-03-20T10:59:53Z,2024-03-20T11:03:20Z,1,1,2,1,2,2,2,3,,,,2,,,,0,1,0,3,3,3,3,2,1,3,2,,,,,,1,1,1,2,,,,,3,1,5,,,,,3,1,1,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,4,2,2,3,2,,1,1,1,1,1,3,1,4,2,3,1,1,1,1,5,1,2,2,2,0.706393148,0.706393148,,,
2.01801E+11,2024-03-22T15:23:30Z,2024-03-22T15:27:59Z,1,1,2,1,1,1,2,5,6,2,,2,2,2,,0,1,1,3,3,3,3,2,2,3,3,,,,,,1,1,1,2,,,,,1,2,,,,,,,,,,3,3,1,3,3,3,2,2,3,3,3,,,,,,1,2,2,2,,,,,1,1,5,,,,,3,1,1,3,3,2,1,3,3,3,3,3,3,3,3,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,2,1,1,6,2,,1,1,1,1,5,12,,3,5,3,2,2,3,1,8,3,1,2,2,0.5568634806240422,0.5568634806240422,0.5568634806240422,0.5568634806240422,
2.01801E+11,2024-03-19T15:34:20Z,2024-03-19T15:34:41Z,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,2,1,1,5,2,,2,1,1,4,1,12,,3,6,3,2,2,3,1,7,3,1,1,2,0.5469829539500388,,,,
2.01801E+11,2024-03-21T15:44:19Z,2024-03-21T15:44:36Z,2,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,2,2,3,2,2,,1,1,1,1,2,12,,3,6,4,2,2,9,3,4,99,2,1,2,1.6276137570148443,,,,
2.01801E+11,2024-03-19T15:30:43Z,2024-03-19T15:32:52Z,2,1,1,1,99,2,2,6,,,,2,,,,0,1,0,3,3,3,3,2,3,3,2,,,,,,1,1,1,2,,,,,2,2,,,,,,,,,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,1,3,2,1,6,2,,1,1,1,1,1,9,,3,6,2,,2,4,1,9,5,2,1,2,0.3834758026498392,0.3834758026498392,,,
2.01801E+11,2024-03-23T11:19:20Z,2024-03-23T11:28:55Z,1,1,1,1,2,2,2,4,,,,2,,,,0,1,0,3,3,3,3,1,2,3,1,,,,,,1,2,1,2,,,,,2,1,5,,,,,2,1,1,3,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,2,2,2,3,2,,1,1,1,1,1,12,,3,5,1,,1,2,1,4,4,2,2,1,0.9014918591169934,0.9014918591169934,,,
2.01801E+11,2024-03-21T12:33:00Z,2024-03-21T12:38:27Z,2,1,1,1,2,2,2,3,,,,2,,,,0,1,0,3,3,3,2,1,2,2,2,,,,,,1,1,1,2,,,,,2,1,5,,,,,3,1,1,3,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,3,2,3,2,2,,1,1,1,1,2,1,2,1,4,1,,1,2,1,4,3,3,1,2,0.4307105523946978,0.4307105523946978,,,
2.01801E+11,2024-03-19T15:43:27Z,2024-03-19T15:43:45Z,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,4,2,1,5,2,,1,1,1,1,3,10,,3,6,2,,2,4,1,6,5,2,2,2,0.6186219601499516,,,,
2.01801E+11,2024-03-19T15:48:58Z,2024-03-19T15:53:25Z,2,1,1,1,2,2,2,2,,,,1,,,,0,1,0,3,3,2,3,1,2,3,3,2,1,1,1,1,1,1,1,2,4,2,3,3,2,1,4,2,3,3,1,,,,,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,4,2,1,6,2,,1,1,1,1,2,2,1,2,2,1,,1,1,1,4,2,1,1,2,0.3411593572827939,0.3411593572827939,,,
2.01801E+11,2024-03-19T20:38:24Z,2024-03-19T20:43:16Z,1,1,2,1,2,2,2,4,,,,2,,,,0,1,0,3,3,3,2,1,2,2,2,,,,,,1,1,1,2,,,,,2,2,,,,,,,,,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,4,1,1,6,2,,1,1,1,1,1,1,1,1,2,1,,1,1,1,6,2,1,1,2,0.27254388424377085,0.27254388424377085,,,
2.01801E+11,2024-03-19T15:45:13Z,2024-03-19T15:49:55Z,2,1,2,1,2,2,1,4,,,4,2,,,2,0,1,0,3,3,3,1,1,2,2,3,,,,,,1,1,1,1,,,,,2,1,5,,,,,3,1,3,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,2,2,2,3,,,,,,1,1,1,1,,,,,2,1,5,,,,,3,1,3,2,4,4,2,1,2,3,2,2,2,1,5,2,,1,4,4,1,1,12,,3,5,1,,1,1,1,8,2,2,1,2,0.37567596398309167,0.37567596398309167,,,0.37567596398309167
2.01801E+11,2024-03-24T12:10:16Z,2024-03-24T12:15:52Z,1,1,2,1,2,1,1,2,,4,5,2,,2,2,0,1,1,2,2,2,99,1,2,2,3,,,,,,1,1,1,1,,,,,2,1,4,3,3,3,3,,,,,4,4,1,3,3,2,3,1,3,3,3,,,,,,2,2,2,2,,,,,3,2,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,1,3,3,3,,,,,,1,1,2,1,,,,,3,2,,,,,,,,,,4,4,1,1,2,3,2,3,2,2,3,2,,1,1,1,1,1,1,2,1,5,2,,2,3,1,6,3,1,2,2,0.6600889490048152,0.6600889490048152,0.6600889490048152,,0.6600889490048152
2.01801E+11,2024-03-19T20:49:59Z,2024-03-19T20:55:18Z,2,1,2,1,2,1,2,2,,2,,2,,2,,0,1,1,3,3,3,2,1,1,3,3,,,,,,1,1,1,1,,,,,3,1,5,,,,,3,3,3,3,3,4,1,3,3,3,1,1,1,1,3,,,,,,1,2,1,2,,,,,3,1,5,,,,,1,1,2,1,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,1,2,1,5,2,,1,1,1,1,1,12,,3,5,3,1,1,2,1,8,3,2,1,2,0.9781127310828441,0.9781127310828441,0.9781127310828441,,
2.01801E+11,2024-03-22T20:15:45Z,2024-03-22T20:22:24Z,2,1,2,1,2,2,2,3,,,,1,,,,0,1,0,1,1,3,1,3,3,3,2,1,2,2,1,2,1,1,2,2,3,1,3,2,1,2,,,,,,,,,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,4,1,3,2,2,,1,1,1,1,1,1,2,1,5,3,1,1,1,1,1,1,4,2,1,2.995907170121503,2.995907170121503,,,
2.01801E+11,2024-03-21T13:32:53Z,2024-03-22T12:28:53Z,2,1,2,1,1,1,1,1,4,3,3,1,1,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,1,1,3,3,,,,,,2,2,2,2,,,,,3,1,5,,,,,3,3,1,1,5,,1,1,2,1,3,3,3,3,2,1,2,1,2,1,1,1,1,1,2,2,1,3,1,1,5,,,,,3,3,3,1,2,2,1,3,3,2,1,2,1,2,3,,,,,,1,1,1,2,,,,,2,1,5,,,,,3,1,1,2,4,4,1,1,3,7,3,1,2,1,5,2,,1,1,1,1,1,1,2,1,4,3,2,2,4,3,6,4,1,2,2,3.2014120809690865,,6.402824161938173,3.2014120809690865,3.2014120809690865
2.01801E+11,2024-03-20T16:06:55Z,2024-03-20T16:07:27Z,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,4,1,3,2,2,,1,1,1,1,1,12,,3,6,3,1,1,1,1,3,2,3,2,2,1.4255897482641555,,,,
2.01801E+11,2024-03-19T15:30:33Z,2024-03-19T15:30:59Z,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,4,1,2,3,2,,1,1,1,1,1,1,1,1,5,1,,1,1,1,6,1,1,1,2,0.3402771085234054,,,,
